incident_id,anomaly_id,transaction_id,user_id,created_at,severity,likelihood,exposure_inr,priority_score,priority_band,rationale,recommendation,status
INC_EDD6F6C81D,ANO_8D79BB2AC8,TX_7E18D65022B7,USR_00916,2026-08-14 09:05:34+05:30,2,4,238.83,43.84,P3,P3 MEDIUM: Moderate risk exception (Score: 43.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_D296327538,ANO_5D019549AD,TX_F8EC58F31BC8,USR_02007,2026-08-21 23:03:42+05:30,2,4,238.89,43.84,P3,P3 MEDIUM: Moderate risk exception (Score: 43.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_7D3C15635C,ANO_EC0F33EC3E,TX_7B0EDF370453,USR_05098,2026-08-30 03:20:14+05:30,2,4,238.33,43.82,P3,P3 MEDIUM: Moderate risk exception (Score: 43.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_E37471DB84,ANO_96064669FB,TX_CF163AF11DD5,USR_04991,2026-08-02 04:38:19+05:30,2,4,236.91,43.78,P3,P3 MEDIUM: Moderate risk exception (Score: 43.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_E5839E1A45,ANO_784D968AA6,TX_1DE3AA2A28C9,USR_07351,2026-09-02 01:29:52+05:30,2,4,235.76,43.74,P3,P3 MEDIUM: Moderate risk exception (Score: 43.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_E526DCE7E3,ANO_BF96B1192F,TX_4A106737C42E,USR_05106,2026-08-18 23:29:57+05:30,2,4,230.34,43.55,P3,P3 MEDIUM: Moderate risk exception (Score: 43.5); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_DA71830541,ANO_7011296E3C,TX_98955DC79976,USR_01846,2026-08-20 16:25:08+05:30,2,4,227.12,43.44,P3,P3 MEDIUM: Moderate risk exception (Score: 43.4); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_D4C0BFF3C4,ANO_6A6EAAEFCA,TX_80B2CF6F6E12,USR_05217,2026-08-02 04:57:12+05:30,2,4,226.5,43.42,P3,P3 MEDIUM: Moderate risk exception (Score: 43.4); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_27713D5F89,ANO_EF6E8092CE,TX_6EA8794062D8,USR_02740,2026-09-03 08:44:18+05:30,2,4,225.67,43.39,P3,P3 MEDIUM: Moderate risk exception (Score: 43.4); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_3CF9A3E0BD,ANO_AE3317600C,TX_15FF0661EEBC,USR_06334,2026-08-12 20:38:40+05:30,2,4,224.2,43.34,P3,P3 MEDIUM: Moderate risk exception (Score: 43.3); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_7A00FEB85D,ANO_41BFF52D7B,TX_07B594E3B6C7,USR_00041,2026-09-14 20:14:04+05:30,2,4,224.24,43.34,P3,P3 MEDIUM: Moderate risk exception (Score: 43.3); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_98879573A5,ANO_66C836EFF7,TX_D4855A367FC2,USR_02696,2026-09-18 17:17:41+05:30,2,4,222.56,43.28,P3,P3 MEDIUM: Moderate risk exception (Score: 43.3); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_768F484701,ANO_E342AFF8CA,TX_4AC5BD3B65BF,USR_04851,2026-09-15 21:17:11+05:30,2,4,221.38,43.24,P3,P3 MEDIUM: Moderate risk exception (Score: 43.2); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_09C01AFC8C,ANO_D57F957783,TX_3C9FA8E5F60A,USR_07115,2026-08-19 10:57:20+05:30,2,4,221.33,43.23,P3,P3 MEDIUM: Moderate risk exception (Score: 43.2); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_49B23B9135,ANO_52DCFD2249,TX_980AE5C1CBDA,USR_06736,2026-08-27 21:19:01+05:30,2,4,219.24,43.16,P3,P3 MEDIUM: Moderate risk exception (Score: 43.2); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_BD70321B0C,ANO_5721C4E8AB,TX_46625DD87379,USR_04752,2026-09-11 05:44:53+05:30,2,4,211.67,42.88,P3,P3 MEDIUM: Moderate risk exception (Score: 42.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_B89EEB6A94,ANO_1B2308B21B,TX_B3655B701BBD,USR_07589,2026-08-10 04:57:02+05:30,2,4,207.42,42.72,P3,P3 MEDIUM: Moderate risk exception (Score: 42.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_57D08E061E,ANO_B551620E3A,TX_34496788DCB3,USR_00219,2026-09-09 04:18:57+05:30,2,4,206.72,42.69,P3,P3 MEDIUM: Moderate risk exception (Score: 42.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_EE119CFCF0,ANO_7FCBC93E3A,TX_C7B92D281408,USR_05960,2026-09-18 15:11:45+05:30,2,4,206.65,42.69,P3,P3 MEDIUM: Moderate risk exception (Score: 42.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_4FA59281E5,ANO_1B97106510,TX_82BF750425F4,USR_07561,2026-08-24 14:49:25+05:30,2,4,204.09,42.59,P3,P3 MEDIUM: Moderate risk exception (Score: 42.6); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_47C54CFD83,ANO_AA9C6F91C8,TX_1055D64F52A3,USR_06850,2026-08-09 10:37:18+05:30,2,4,201.6,42.49,P3,P3 MEDIUM: Moderate risk exception (Score: 42.5); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_C71253C9AB,ANO_1B452F63C2,TX_E23E4F1DB8EA,USR_00149,2026-09-13 16:36:52+05:30,2,4,195.6,42.25,P3,P3 MEDIUM: Moderate risk exception (Score: 42.2); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_9EC5C64B39,ANO_98E4EC30B8,TX_4C2EB15089B7,USR_01443,2026-09-03 14:47:03+05:30,2,4,194.61,42.21,P3,P3 MEDIUM: Moderate risk exception (Score: 42.2); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_7123DDB265,ANO_F624FBF625,TX_A13FFD38D4CE,USR_04451,2026-09-01 04:16:07+05:30,2,4,194.41,42.2,P3,P3 MEDIUM: Moderate risk exception (Score: 42.2); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_B850F1FD5D,ANO_E3AFF72BC8,TX_12BFF3F44AF1,USR_04065,2026-09-01 21:02:32+05:30,2,4,189.67,42.0,P3,P3 MEDIUM: Moderate risk exception (Score: 42.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_EF300BCCF9,ANO_5643B850EB,TX_059F1EBCB495,USR_04274,2026-08-19 02:06:04+05:30,2,4,189.12,41.98,P3,P3 MEDIUM: Moderate risk exception (Score: 42.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_26F6014FC4,ANO_950004554A,TX_B4991AAF9062,USR_01755,2026-08-10 07:09:47+05:30,2,4,184.12,41.77,P3,P3 MEDIUM: Moderate risk exception (Score: 41.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_3991164CA9,ANO_31454152AD,TX_216DD2BA9D57,USR_06285,2026-09-19 19:59:58+05:30,2,4,179.85,41.58,P3,P3 MEDIUM: Moderate risk exception (Score: 41.6); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_F6BAD1F010,ANO_E83F8635FA,TX_C55A6C90421C,USR_00847,2026-08-31 00:26:39+05:30,2,4,179.2,41.55,P3,P3 MEDIUM: Moderate risk exception (Score: 41.5); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_3D492B80AC,ANO_F8B830EC23,TX_ANO_WTH_2A1C1EE3,USR_02375,2026-09-17 08:47:37+05:30,5,5,669854.78,335.37,P1,"P1 CRITICAL: High-severity RAPID_PASS_THROUGH with substantial financial exposure (₹669,854.78) exceeding risk threshold.",Place temporary 24h withdrawal hold; verify bank account originator name; request source-of-funds declaration.,OPEN
INC_95D5EDE26C,ANO_3F7A736C6E,TX_ANO_WTH_E6BB488C,USR_08495,2026-09-10 15:34:13+05:30,5,5,658329.07,334.94,P1,"P1 CRITICAL: High-severity RAPID_PASS_THROUGH with substantial financial exposure (₹658,329.07) exceeding risk threshold.",Place temporary 24h withdrawal hold; verify bank account originator name; request source-of-funds declaration.,OPEN
INC_E6007CF328,ANO_86184C7A68,TX_ANO_WTH_C8C95CFB,USR_07916,2026-08-13 04:21:05+05:30,5,5,385431.74,321.55,P1,"P1 CRITICAL: High-severity RAPID_PASS_THROUGH with substantial financial exposure (₹385,431.74) exceeding risk threshold.",Place temporary 24h withdrawal hold; verify bank account originator name; request source-of-funds declaration.,OPEN
INC_F1F7F6B8B2,ANO_4B89DDFC10,TX_ANO_WTH_E6B422E4,USR_03668,2026-09-05 22:57:28+05:30,5,5,301026.07,315.37,P1,"P1 CRITICAL: High-severity RAPID_PASS_THROUGH with substantial financial exposure (₹301,026.07) exceeding risk threshold.",Place temporary 24h withdrawal hold; verify bank account originator name; request source-of-funds declaration.,OPEN
INC_5C3349B934,ANO_3105366646,TX_ANO_WTH_94DE8B2C,USR_00236,2026-09-09 21:47:56+05:30,4,5,721874.25,269.79,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹721,874.25) exceeding risk threshold.",Initiate outbound phone verification; inspect recent device IP and 2FA changes; check order book liquidity depth.,OPEN
INC_77B347252E,ANO_CF72BEAF95,TX_ANO_DEP_5674EFA6,USR_07601,2026-09-19 09:09:59+05:30,4,5,720045.47,269.74,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹720,045.47) exceeding risk threshold.",Initiate outbound phone verification; inspect recent device IP and 2FA changes; check order book liquidity depth.,OPEN
INC_9CE904FA66,ANO_1DD38A716C,TX_ANO_DEP_220A3554,USR_08559,2026-08-27 06:24:20+05:30,4,5,539925.1,263.98,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹539,925.10) exceeding risk threshold.",Initiate outbound phone verification; inspect recent device IP and 2FA changes; check order book liquidity depth.,OPEN
INC_468342FD3C,ANO_799A6D2BC1,TX_ANO_WTH_CFF3E0E6,USR_09643,2026-09-09 12:37:42+05:30,4,5,436852.41,259.75,P1,"P1 CRITICAL: High-severity BASELINE_SPIKE with substantial financial exposure (₹436,852.41) exceeding risk threshold.",Verify user trading history; request KYC Tier-2 verification if unverified.,OPEN
